store,week,brand,sales_,count,price_,prom_,cost_,Hausman
81,1,11,1,22064,4.49,0.0,1.92,4.490000000000001
81,2,11,1,21717,4.49,0.0,1.92,4.490000000000001
81,3,11,1,20951,4.49,0.0,1.92,4.490000000000001
81,4,11,1,21414,4.49,0.0,1.92,4.490000000000001
81,5,11,1,21803,4.49,0.0,1.92,4.490000000000001
81,6,11,1,22467,4.49,0.0,1.92,4.490000000000001
81,7,11,1,21465,4.49,0.0,1.92,4.539315068493153
81,8,11,3,21633,5.36,0.0,2.07,5.116011904761905
81,9,11,54,24337,5.25,1.0,2.08,5.25278004905969
81,10,11,11,23913,5.24,1.0,2.08,5.229084507042254
81,11,11,11,23913,5.24,1.0,2.08,5.23827731092437
81,12,11,3,22316,5.42,0.0,2.13,5.2548085106382985
81,13,11,4,22316,5.39,0.0,2.1,5.2566814159292035
81,14,11,3,24538,5.42,0.0,2.13,5.285166666666666
81,15,11,5,22642,5.37,0.0,2.08,5.322324159021407
81,16,11,11,23949,5.42,0.0,2.12,5.366821705426356
81,17,11,1,23209,5.29,0.0,2.02,5.3503428571428575
81,18,11,7,23404,5.4,0.0,2.11,5.3345652173913045
81,19,11,3,25136,4.66,0.0,2.13,4.757302052785923
81,20,11,4,23471,4.74,0.0,2.06,4.730201149425287
81,21,11,6,27847,4.76,0.0,2.05,4.70729792147806
81,22,11,4,23697,4.69,0.0,2.1,4.708138888888889
81,23,11,4,22848,4.69,0.0,2.1,4.694833333333333
81,24,11,9,23341,4.7,0.0,2.09,4.677791878172589
81,25,11,6,23818,4.69,0.0,2.1,4.6279466119096515
81,26,11,7,24054,3.99,0.71,2.07,3.9835000000000003
81,27,11,2,22792,3.99,1.0,2.1,3.943645116918845
81,28,11,24,24450,3.92,0.54,2.01,3.8207600341588392
81,29,11,10,23818,4.25,0.3,1.82,4.229599542334096
81,30,11,10,24571,3.99,1.0,1.61,4.203768656716417
81,31,11,10,24571,3.99,1.0,1.61,4.234091680814941
81,32,11,10,24571,3.99,1.0,1.61,4.185132743362833
81,33,11,3,22959,3.99,0.0,1.75,4.0360916030534355
81,34,11,6,23994,4.46,0.0,2.07,4.030156472261735
81,35,11,5,21335,3.95,0.0,1.72,4.0027411167512685
81,36,11,12,21244,3.82,0.0,1.64,3.992724757952974
81,37,11,25,22424,3.64,0.56,1.59,3.6983292583537084
81,38,11,22,22289,3.65,0.0,1.52,3.9912419146183704
81,39,11,8,17198,4.17,0.0,1.87,3.9713
81,40,11,8,19578,4.12,0.0,1.84,3.9993871866295265
81,41,11,13,27426,4.19,0.0,1.89,4.007761363636363
81,42,11,7,19437,3.53,0.0,1.43,3.9621860465116274
81,43,11,14,23025,4.2,0.0,1.9,3.9765222482435596
81,44,11,1,22423,4.49,0.0,1.92,3.985732323232323
81,45,11,5,22610,3.95,0.0,1.72,4.014531835205993
81,46,11,6,27565,3.82,0.0,1.64,3.97874251497006
81,47,11,20,21622,4.09,0.3,1.82,4.025639658848614
81,48,11,16,21393,4.1,0.44,1.83,3.9879874869655896
83,1,1,20,23387,3.31,0.0,2.08,3.3002699896157837
83,2,1,21,23504,3.29,0.0,2.06,3.2985983066792097
83,3,1,24,21735,3.29,0.0,2.06,3.3119582955575706
83,4,1,26,19780,3.34,0.0,2.12,3.3078487848784874
83,5,1,27,22862,3.29,0.0,2.06,3.2989264413518886
83,6,1,16,23567,3.29,0.0,2.07,3.302305475504323
83,7,1,18,23092,3.3,0.0,2.08,3.3037003968253966
83,8,1,26,23362,3.3,0.0,2.08,3.302730769230769
83,9,1,13,26142,3.28,0.0,2.07,3.312654867256637
83,10,1,13,26142,3.28,0.0,2.07,3.2498453608247426
83,11,1,32,22007,3.32,0.0,2.13,3.2863561643835615
83,12,1,28,23345,3.33,0.0,2.16,3.288044485634847
83,13,1,19,23825,3.32,0.0,2.12,3.279907749077491
83,14,1,30,26130,3.51,0.0,2.19,3.458396143733567
83,15,1,14,24029,3.59,0.0,2.26,3.476871508379888
83,16,1,29,24784,3.49,0.0,2.19,3.536738072054528
83,17,1,32,24839,3.52,0.0,2.24,3.5220947176684883
83,18,1,25,24192,3.48,0.0,2.21,3.526887550200803
83,19,1,18,25740,2.54,0.78,1.62,2.6771540099361255
83,20,1,31,25215,3.52,0.0,2.27,3.476821844225604
83,21,1,33,30149,3.5,0.0,2.23,3.4849456521739133
83,22,1,23,24964,3.52,0.0,2.24,3.5148090277777775
83,23,1,22,23675,3.51,0.0,2.21,3.5229255319148938
83,24,1,17,24405,3.57,0.0,2.29,3.520962230215827
83,25,1,24,23928,3.52,0.0,2.25,3.5180752014324077
83,26,1,36,23916,3.53,0.0,2.26,3.51483842010772
83,27,1,23,22745,3.48,0.0,2.21,3.5135826408125577
83,28,1,11,24061,3.44,0.0,2.18,3.521876675603217
83,29,1,16,24774,3.52,0.0,2.27,3.516650532429816
83,30,1,23,26411,3.5,0.0,2.24,3.5320034995625544
83,31,1,22,22458,3.57,0.0,2.32,3.521457925636008
83,32,1,27,22517,3.49,0.0,2.24,3.512783783783784
83,33,1,24,23843,3.52,0.0,2.26,3.5168355640535376
83,34,1,20,25786,3.52,0.0,2.26,3.510563876651982
83,35,1,22,22797,3.49,0.0,2.23,3.5275
83,36,1,13,23162,3.54,0.0,2.29,3.546099210822999
83,37,1,8,23766,3.49,0.0,2.22,3.5444330949948926
83,38,1,24,24456,3.58,0.83,2.32,2.611889132020423
83,39,1,28,22151,3.51,0.0,2.26,3.5257054582904224
83,40,1,20,21844,3.52,0.0,2.26,3.5279236812570147
83,41,1,29,25687,3.52,0.0,2.24,3.52997311827957
83,42,1,22,20399,3.56,0.0,2.3,3.5364687819856706
83,43,1,24,27004,3.53,0.0,2.27,3.5330636833046474
83,44,1,19,24392,3.55,0.0,2.29,3.5255807086614173
83,45,1,25,26293,3.54,0.0,2.28,3.5339050387596895
83,46,1,18,25392,3.56,0.0,2.3,3.5426523297491044
83,47,1,22,22756,3.55,0.0,2.29,3.536464730290457
83,48,1,35,26447,3.57,0.0,2.31,3.539364055299539
83,1,2,24,23387,4.72,0.0,3.43,4.604504337050805
83,2,2,37,23504,4.64,0.38,3.44,4.509550997782705
83,3,2,19,21735,4.81,0.0,3.38,4.791827293754819
83,4,2,27,19780,4.95,0.0,3.38,4.805729984301413
83,5,2,21,22862,4.85,0.0,3.42,4.804199669966997
83,6,2,30,23567,4.79,0.0,3.43,4.799855072463768
83,7,2,20,23092,4.87,0.0,3.46,4.784904347826086
83,8,2,28,23362,4.87,0.0,3.45,4.800838870431893
83,9,2,26,26142,4.86,0.0,3.43,4.789338040600176
83,10,2,26,26142,4.86,0.0,3.43,4.799171220400728
83,11,2,30,22007,4.85,0.0,3.48,4.798927659574468
83,12,2,25,23345,4.77,0.0,3.53,4.782434575733545
83,13,2,28,23825,4.9,0.0,3.5,4.773507642799678
83,14,2,22,26130,4.97,0.0,3.73,4.972783661119516
83,15,2,21,24029,4.96,0.0,3.69,4.998678700361011
83,16,2,31,24784,4.59,0.0,3.64,4.702045855379189
83,17,2,20,24839,4.54,0.7,3.73,4.735933852140078
83,18,2,13,24192,5.05,0.0,3.88,5.042474323062558
83,19,2,25,25740,4.97,0.0,3.81,5.052855805243445
83,20,2,24,25215,5.02,0.0,3.77,5.063303491495076
83,21,2,31,30149,4.98,0.0,3.79,5.048774733637747
83,22,2,23,24964,5.11,0.0,3.69,5.055463494667761
83,23,2,20,23675,4.92,0.0,3.86,5.053717948717948
83,24,2,30,24405,4.93,0.0,3.86,5.0519698239731765
83,25,2,22,23928,5.08,0.0,3.77,5.06374471682164
83,26,2,18,23916,4.96,0.33,3.87,5.023344155844156
83,27,2,36,22745,5.02,0.0,3.85,5.000276679841898
83,28,2,28,24061,5.08,0.0,3.75,5.070417310664605
83,29,2,53,24774,5.03,0.0,3.79,5.150130208333334
83,30,2,61,26411,4.2,0.82,3.66,4.510622381807301
83,31,2,27,22458,4.95,0.0,3.92,5.118319823139278
83,32,2,34,22517,5.01,0.0,3.85,5.12469387755102
83,33,2,24,23843,5.02,0.0,3.75,5.1253040800615866
83,34,2,26,25786,5.03,0.0,3.75,5.1219330289193294
83,35,2,22,22797,5.05,0.0,3.69,5.12320939334638
83,36,2,46,23162,4.42,0.46,3.66,4.4281345244351025
83,37,2,24,23766,4.33,0.54,3.62,4.410031479538301
83,38,2,22,24456,4.92,0.0,3.88,5.063265783320343
83,39,2,17,22151,4.94,0.0,3.88,5.016415094339623
83,40,2,26,21844,4.59,0.5,3.73,4.536529680365297
83,41,2,25,25687,4.71,0.4,3.78,4.667860182370821
83,42,2,16,20399,4.97,0.0,3.75,5.076776625824694
83,43,2,22,27004,5.03,0.0,3.72,5.050592485549133
83,44,2,15,24392,5.03,0.0,3.68,5.059175531914893
83,45,2,23,26293,4.98,0.0,3.74,5.060747176368375
83,46,2,16,25392,4.89,0.0,3.79,5.063904840032813
83,47,2,18,22756,4.96,0.0,3.77,5.090682670667667
83,48,2,26,26447,4.94,0.0,3.74,5.070189418680601
83,1,3,7,23387,7.05,0.0,5.64,6.854843962008141
83,2,3,12,23504,6.63,0.0,5.48,6.884366347177849
83,3,3,4,21735,7.58,0.0,5.93,6.8350159744408945
83,4,3,13,19780,6.94,0.0,5.62,6.847497291440953
83,5,3,9,22862,7.26,0.0,5.74,6.857678355501813
83,6,3,7,23567,7.34,0.0,5.57,6.8549204545454545
83,7,3,8,23092,6.9,0.0,5.45,6.840905707196029
83,8,3,14,23362,7.13,0.0,5.5,6.859733656174334
83,9,3,14,26142,7.09,0.0,5.56,6.89143135345667
83,10,3,14,26142,7.09,0.0,5.56,6.073830749354006
83,11,3,8,22007,6.05,0.75,5.48,6.121486381322957
83,12,3,7,23345,7.05,0.0,5.59,6.694238603297769
83,13,3,6,23825,7.25,0.0,5.69,6.710222457627118
83,14,3,4,26130,7.47,0.0,5.29,6.936401240951397
83,15,3,7,24029,7.13,0.0,5.2,6.929441860465117
83,16,3,8,24784,7.13,0.0,5.24,7.2321592442645075
83,17,3,7,24839,7.35,0.0,5.46,7.263107142857143
83,18,3,9,24192,7.72,0.0,5.84,7.459077757685352
83,19,3,11,25740,6.25,0.64,5.63,6.520767097966727
83,20,3,9,25215,7.62,0.0,5.94,7.231681715575621
83,21,3,9,30149,7.56,0.0,5.84,7.245027262813523
83,22,3,9,24964,6.99,0.0,5.73,7.271535756154748
83,23,3,10,23675,7.06,0.0,5.72,7.2161313868613135
83,24,3,13,24405,7.25,0.0,5.75,7.252489905787348
83,25,3,6,23928,7.39,0.0,5.84,7.29601593625498
83,26,3,13,23916,7.21,0.0,5.68,7.32363523573201
83,27,3,9,22745,7.42,0.0,5.82,7.246955941255007
83,28,3,6,24061,7.54,0.0,5.89,7.2922040302267
83,29,3,7,24774,7.05,0.0,5.62,7.272217514124293
83,30,3,4,26411,6.94,0.0,5.57,7.271631116687578
83,31,3,9,22458,7.26,0.0,5.91,7.158519003931848
83,32,3,15,22517,6.89,0.4,5.92,6.638980769230769
83,33,3,10,23843,6.71,0.5,5.86,6.670169133192388
83,34,3,7,25786,6.52,0.57,5.76,6.568788759689922
83,35,3,15,22797,7.01,0.4,6.03,6.666869455006337
83,36,3,7,23162,7.65,0.0,6.28,7.264914089347079
83,37,3,6,23766,7.39,0.0,6.3,7.2014125200642045
83,38,3,9,24456,7.39,0.0,6.3,7.1033588957055205
83,39,3,6,22151,6.79,0.0,6.06,7.19479002624672
83,40,3,8,21844,7.02,0.0,6.11,7.271029411764706
83,41,3,8,25687,7.35,0.0,6.3,7.211625668449198
83,42,3,7,20399,7.43,0.0,6.3,7.222245508982036
83,43,3,11,27004,7.74,0.0,6.48,7.170911136107987
83,44,3,11,24392,7.2,0.0,6.16,7.1639842726081255
83,45,3,9,26293,7.09,0.0,6.13,7.226225425950197
83,46,3,16,25392,6.96,0.0,6.0,7.302604395604394
83,47,3,24,22756,6.72,0.42,6.13,6.33426265590609
83,48,3,20,26447,6.27,0.6,5.94,6.420153721682848
83,1,4,20,23387,2.67,0.0,2.02,2.7338976377952755
83,2,4,21,23504,2.67,0.24,2.02,2.7375604053000777
83,3,4,21,21735,2.67,0.9,2.02,2.737880910683012
83,4,4,18,19780,2.67,0.0,2.02,2.728575553416747
83,5,4,12,22862,2.83,0.0,2.02,2.890787746170678
83,6,4,17,23567,2.49,0.0,2.02,2.5064463519313307
83,7,4,14,23092,2.49,1.0,2.02,2.499488372093023
83,8,4,18,23362,2.83,0.0,2.1,2.849298245614035
83,9,4,11,26142,2.83,0.0,2.1,2.888785046728972
83,10,4,11,26142,2.83,0.0,2.1,2.8766279069767444
83,11,4,14,22007,2.83,0.0,2.01,2.8725965379494003
83,12,4,11,23345,2.83,0.0,2.01,2.8774756097560976
83,13,4,15,23825,2.83,0.0,2.01,2.8919597315436243
83,14,4,13,26130,2.83,0.0,2.0,2.9034839476813317
83,15,4,13,24029,2.83,0.0,2.01,2.8984171779141104
83,16,4,18,24784,2.97,0.0,2.01,3.0507235142118865
83,17,4,10,24839,2.97,0.0,2.0,3.045811764705882
83,18,4,19,24192,2.97,0.0,2.01,3.052796208530806
83,19,4,25,25740,2.97,0.0,2.07,3.049116279069768
83,20,4,11,25215,2.97,0.0,2.05,3.0362202753441805
83,21,4,15,30149,2.97,0.0,2.05,3.0456711758584807
83,22,4,11,24964,2.97,0.0,2.07,3.0570758122743684
83,23,4,11,23675,2.97,0.0,2.07,3.048181818181818
83,24,4,30,24405,2.97,0.0,2.11,3.0578481012658227
83,25,4,15,23928,2.97,0.0,2.11,3.0583314917127074
83,26,4,20,23916,2.97,0.3,2.11,2.979652928416486
83,27,4,13,22745,2.97,0.0,2.11,2.9750059031877214
83,28,4,15,24061,2.97,0.0,2.11,3.0345005740528133
83,29,4,12,24774,2.97,0.0,2.11,3.044128233970754
83,30,4,15,26411,2.97,0.0,2.11,3.0490243902439023
83,31,4,24,22458,2.97,0.0,2.11,3.0476312849162013
83,32,4,20,22517,2.97,0.0,2.11,3.0442558746736297
83,33,4,20,23843,2.97,0.0,2.11,3.050324543610548
83,34,4,24,25786,2.97,0.0,2.11,3.050080160320641
83,35,4,16,22797,2.97,0.0,2.11,3.040938628158845
83,36,4,1,23162,2.99,0.0,2.03,3.0522000000000005
83,37,4,1,23766,2.97,0.0,2.0,3.04871921182266
83,38,4,8,24456,2.97,0.0,2.0,3.0505207100591716
83,39,4,20,22151,2.97,0.0,2.0,3.0425581395348837
83,40,4,12,21844,2.97,0.0,2.0,3.0400452488687786
83,41,4,18,25687,2.97,0.0,2.0,3.045428571428572
83,42,4,11,20399,2.97,0.0,2.0,3.0435732647814904
83,43,4,17,27004,2.97,0.0,1.88,3.0467999999999997
83,44,4,22,24392,2.97,0.0,1.88,3.0428236744759563
83,45,4,20,26293,2.97,0.0,1.88,3.04323706377858
83,46,4,10,25392,2.97,0.0,1.88,3.054220183486238
83,47,4,29,22756,2.79,0.66,1.88,2.8042304457527334
83,48,4,25,26447,2.79,1.0,1.88,2.798295652173913
83,1,5,7,23387,4.97,0.0,3.46,4.970401459854014
83,2,5,9,23504,4.97,0.0,3.46,4.970329835082459
83,3,5,10,21735,4.97,0.0,3.46,4.97
83,4,5,9,19780,4.69,0.0,3.46,4.703835294117647
83,5,5,11,22862,4.69,0.0,3.46,4.692645074224022
83,6,5,14,23567,4.69,0.0,3.46,4.69
83,7,5,10,23092,4.69,0.0,3.46,4.69
83,8,5,8,23362,5.29,0.0,3.46,5.169136960600375
83,9,5,10,26142,5.29,0.0,3.46,5.265803212851406
83,10,5,10,26142,5.29,0.0,3.46,5.281504950495049
83,11,5,10,22007,5.29,0.0,3.46,5.28186301369863
83,12,5,10,23345,5.29,0.0,3.46,5.280401002506266
83,13,5,5,23825,5.29,0.0,3.46,5.279458128078818
83,14,5,8,26130,5.29,0.0,3.46,5.282761904761905
83,15,5,7,24029,5.29,0.0,3.46,5.280612745098039
83,16,5,8,24784,5.29,0.0,3.54,5.270992167101828
83,17,5,10,24839,5.29,0.0,3.54,5.2792808988764035
83,18,5,6,24192,5.29,0.0,3.62,5.2756463878327
83,19,5,8,25740,5.29,0.0,3.62,5.282854477611941
83,20,5,7,25215,5.03,0.57,3.62,5.0262463343108505
83,21,5,12,30149,5.03,0.0,3.62,5.020099573257468
83,22,5,8,24964,5.03,1.0,3.62,5.0124367088607595
83,23,5,10,23675,5.03,0.7,3.62,5.015410334346505
83,24,5,10,24405,5.29,0.0,3.63,5.265460674157303
83,25,5,5,23928,5.29,0.0,3.67,5.2811227154047
83,26,5,4,23916,5.29,0.0,3.89,5.281012658227848
83,27,5,5,22745,5.29,0.0,3.88,5.283128491620112
83,28,5,7,24061,5.29,0.0,3.9,5.2854451345755695
83,29,5,5,24774,5.29,0.0,3.91,5.287727272727272
83,30,5,4,26411,5.29,0.0,3.89,5.288618421052631
83,31,5,5,22458,5.29,0.0,3.9,5.291050328227572
83,32,5,11,22517,5.29,0.0,3.62,5.292254428341384
83,33,5,36,23843,4.03,0.97,3.47,4.091557377049179
83,34,5,13,25786,5.29,0.0,3.64,5.176118598382749
83,35,5,16,22797,5.29,0.0,3.64,5.292324840764331
83,36,5,18,23162,3.99,0.67,3.64,4.032465753424658
83,37,5,24,23766,5.29,0.0,3.64,5.291878048780488
83,38,5,7,24456,5.29,0.0,3.64,5.294120267260579
83,39,5,8,22151,5.29,0.0,3.64,5.290817843866171
83,40,5,8,21844,5.29,0.0,3.64,5.291232227488152
83,41,5,8,25687,5.29,0.0,3.68,5.292494802494803
83,42,5,1,20399,5.29,0.0,3.64,5.292428571428571
83,43,5,9,27004,5.29,0.0,3.75,5.291504237288136
83,44,5,8,24392,5.29,0.0,3.8,5.290805687203791
83,45,5,10,26293,5.29,0.0,3.81,5.291261061946903
83,46,5,3,25392,5.29,0.0,3.76,5.289164835164836
83,47,5,8,22756,5.29,0.0,3.71,5.290060483870968
83,48,5,11,26447,5.29,0.0,3.73,5.289428129829985
83,1,6,4,23387,7.99,0.0,5.84,7.993898305084746
83,2,6,4,23504,7.99,0.0,5.84,7.99299674267101
83,3,6,5,21735,7.99,0.0,5.83,7.990000000000001
83,4,6,3,19780,7.56,0.0,5.89,7.5771117166212525
83,5,6,6,22862,7.56,0.0,5.95,7.564521963824289
83,6,6,2,23567,7.56,0.0,6.01,7.567115902964958
83,7,6,2,23092,7.56,1.0,5.76,7.565739130434782
83,8,6,7,23362,7.99,0.0,5.79,7.891903114186852
83,9,6,3,26142,8.09,0.0,5.78,8.050826771653544
83,10,6,3,26142,8.09,0.0,5.78,8.298118279569893
83,11,6,1,22007,8.22,0.0,6.07,8.328212290502794
83,12,6,4,23345,8.34,0.0,5.79,8.334363636363637
83,13,6,3,23825,8.39,0.0,5.76,8.335786163522013
83,14,6,1,26130,8.39,0.0,5.76,8.32662857142857
83,15,6,4,24029,8.34,0.0,6.3,8.336381578947368
83,16,6,2,24784,8.39,0.0,6.22,8.338636363636365
83,17,6,4,24839,8.39,0.0,5.99,8.3455
83,18,6,3,24192,8.39,0.0,6.19,8.359587628865981
83,19,6,2,25740,8.39,0.0,6.09,8.363831775700936
83,20,6,3,25215,8.39,0.0,6.19,8.358844221105526
83,21,6,2,30149,8.39,0.0,5.81,8.357110091743118
83,22,6,1,24964,8.39,0.0,6.1,8.349197860962567
83,23,6,1,23675,8.22,0.0,6.07,8.361603773584905
83,24,6,3,24405,8.39,0.0,6.03,8.352314814814815
83,25,6,3,23928,8.39,0.0,6.07,8.362464589235127
83,26,6,5,23916,6.99,0.2,6.4,7.034372759856631
83,27,6,4,22745,6.99,0.5,6.28,7.002994791666667
83,28,6,1,24061,8.39,0.0,6.54,8.286984924623116
83,29,6,1,24774,8.39,0.0,6.54,8.350717703349282
83,30,6,2,26411,8.39,0.0,6.18,8.366194690265486
83,31,6,1,22458,8.39,0.0,6.18,8.357978142076503
83,32,6,2,22517,8.39,0.0,6.18,8.35794117647059
83,33,6,4,23843,8.39,0.0,6.18,8.368285714285715
83,34,6,3,25786,8.39,0.0,6.18,8.360674603174605
83,35,6,2,22797,8.39,0.0,6.18,8.36425101214575
83,36,6,3,23162,8.39,0.0,6.19,8.370221238938054
83,37,6,5,23766,8.39,0.0,6.18,8.361714285714285
83,38,6,1,24456,8.39,0.0,6.11,8.36292576419214
83,39,6,2,22151,8.39,0.0,6.11,8.369683908045978
83,40,6,3,21844,7.94,1.0,6.07,7.927799511002444
83,41,6,10,25687,7.94,0.3,6.17,7.922740899357602
83,42,6,6,20399,7.94,1.0,6.17,7.926830769230769
83,43,6,4,27004,7.94,1.0,6.32,7.920796019900497
83,44,6,3,24392,8.39,0.0,6.29,8.367276422764226
83,45,6,1,26293,8.39,0.0,6.21,8.362884615384615
83,46,6,4,25392,8.39,0.0,6.32,8.368167938931299
83,47,6,2,22756,8.39,0.0,6.55,8.366275862068967
83,48,6,3,26447,8.39,0.0,6.55,8.366332288401255
83,1,7,3,23387,2.67,0.0,1.78,2.558338762214984
83,2,7,7,23504,2.6,0.0,1.75,2.5822888283378744
83,3,7,8,21735,2.37,0.0,1.66,2.5995441595441595
83,4,7,10,19780,2.77,0.0,1.82,2.5753821656050957
83,5,7,12,22862,2.55,0.0,1.73,2.618745519713262
83,6,7,6,23567,2.19,0.0,1.58,2.6228363636363636
83,7,7,6,23092,2.43,0.0,1.68,2.5633422459893045
83,8,7,6,23362,2.41,0.17,1.68,2.6377419354838705
83,9,7,5,26142,2.56,0.2,1.71,2.7127388535031844
83,10,7,5,26142,2.56,0.2,1.71,2.731860465116279
83,11,7,7,22007,2.66,0.29,1.76,2.75546052631579
83,12,7,2,23345,2.91,0.0,1.9,2.6508766233766234
83,13,7,7,23825,2.52,0.0,1.69,2.6472463768115944
83,14,7,6,26130,2.55,0.0,1.7,2.675588235294118
83,15,7,8,24029,2.66,0.0,1.75,2.6436942675159236
83,16,7,6,24784,2.98,0.0,1.9,2.652265372168285
83,17,7,6,24839,2.55,0.0,1.77,2.7026158940397353
83,18,7,5,24192,2.59,0.0,1.79,2.719411764705882
83,19,7,6,25740,2.98,0.0,1.95,2.7100600600600604
83,20,7,4,25215,2.22,0.0,1.66,2.5333048433048435
83,21,7,5,30149,3.07,0.4,2.01,2.560817941952507
83,22,7,11,24964,2.48,0.82,1.77,2.5587730061349694
83,23,7,5,23675,3.07,0.4,2.1,2.5159105431309903
83,24,7,4,24405,2.33,0.0,1.66,2.6782716049382715
83,25,7,6,23928,2.96,0.0,1.9,2.886016260162602
83,26,7,9,23916,2.49,0.0,1.7,2.802392156862745
83,27,7,3,22745,2.96,0.0,1.93,2.8075862068965516
83,28,7,6,24061,2.49,0.0,1.75,2.8284488448844884
83,29,7,5,24774,2.77,0.0,1.87,2.843094462540716
83,30,7,3,26411,2.96,0.0,1.96,2.927725856697819
83,31,7,5,22458,2.49,0.0,1.75,2.921231884057971
83,32,7,6,22517,3.12,0.5,2.14,2.9181703470031546
83,33,7,5,23843,2.74,0.2,2.0,2.8580379746835445
83,34,7,1,25786,2.49,0.0,1.9,2.866006389776358
83,35,7,7,22797,2.85,0.0,2.04,2.769556962025317
83,36,7,8,23162,2.49,0.0,1.9,2.5811439114391144
83,37,7,2,23766,2.49,0.0,1.9,2.5903787878787874
83,38,7,1,24456,2.49,0.0,1.9,2.55358870967742
83,39,7,4,22151,2.49,0.0,1.9,2.5414492753623192
83,40,7,3,21844,2.66,0.0,1.9,2.6262545454545454
83,41,7,3,25687,2.49,0.0,1.9,2.6305058365758756
83,42,7,2,20399,2.49,0.0,1.9,2.618403755868545
83,43,7,4,27004,2.49,0.0,1.79,2.6017753623188407
83,44,7,7,24392,2.64,0.0,1.86,2.5869548872180452
83,45,7,10,26293,2.5,0.0,1.82,2.608842729970326
83,46,7,2,25392,2.69,0.5,1.87,2.5506484641638223
83,47,7,17,22756,2.56,0.71,1.83,2.586109589041096
83,48,7,6,26447,2.58,0.67,1.84,2.6310679611650487
83,1,8,5,23387,3.49,0.0,2.08,3.3664361702127663
83,2,8,3,23504,3.49,0.0,2.08,3.361081081081081
83,3,8,2,21735,3.49,0.0,2.08,3.380632183908046
83,4,8,5,19780,3.49,0.0,2.08,3.3883412322274884
83,5,8,7,22862,3.49,0.0,2.08,3.4003921568627455
83,6,8,3,23567,3.49,0.0,2.08,3.375448275862069
83,7,8,1,23092,3.57,0.0,2.34,3.366240875912409
83,8,8,3,23362,3.34,1.0,2.08,3.2550000000000003
83,9,8,9,26142,3.34,1.0,2.08,3.2363013698630136
83,10,8,9,26142,3.34,1.0,2.08,3.229
83,11,8,2,22007,3.34,0.0,2.08,3.238979591836735
83,12,8,5,23345,3.34,0.0,2.23,3.2398749999999996
83,13,8,3,23825,3.49,0.0,2.23,3.300897435897436
83,14,8,5,26130,3.49,0.0,2.23,3.2991139240506326
83,15,8,4,24029,3.49,0.0,2.23,3.285953488372093
83,16,8,2,24784,3.49,0.0,2.23,3.2932786885245906
83,17,8,2,24839,3.49,0.0,2.32,3.2878636363636367
83,18,8,3,24192,3.49,0.0,2.35,3.303513513513514
83,19,8,4,25740,3.49,0.0,2.35,3.3337623762376243
83,20,8,4,25215,3.49,0.0,2.35,3.3437356321839076
83,21,8,4,30149,3.49,0.0,2.36,3.33685
83,22,8,1,24964,3.57,0.0,2.34,3.334114583333333
83,23,8,5,23675,3.49,0.0,2.38,3.343253012048193
83,24,8,2,24405,3.49,0.0,2.38,3.336273291925466
83,25,8,1,23928,3.57,0.0,2.34,3.6150335570469796
83,26,8,5,23916,3.79,0.0,2.37,3.5916981132075474
83,27,8,1,22745,3.79,0.0,2.38,3.546193181818182
83,28,8,4,24061,3.79,0.0,2.38,3.632978723404255
83,29,8,2,24774,3.79,0.0,2.38,3.650989010989011
83,30,8,1,26411,3.59,0.0,2.38,3.580518134715026
83,31,8,3,22458,3.59,0.0,2.38,3.5470718232044196
83,32,8,2,22517,3.44,0.0,2.38,3.48880658436214
83,33,8,1,23843,3.44,1.0,2.38,3.522378854625551
83,34,8,4,25786,3.44,1.0,2.38,3.5494444444444446
83,35,8,5,22797,3.61,0.8,2.44,3.735432525951557
83,36,8,8,23162,3.59,0.0,2.38,3.7795986622073574
83,37,8,3,23766,3.59,0.0,2.38,3.8065098039215686
83,38,8,10,24456,3.75,0.0,3.02,3.7888983050847456
83,39,8,6,22151,3.79,0.5,3.18,3.76850439882698
83,40,8,5,21844,3.81,0.2,2.76,3.8104615384615386
83,41,8,6,25687,3.72,0.0,2.92,3.76239608801956
83,42,8,5,20399,4.35,0.0,3.03,4.2278125
83,43,8,6,27004,3.97,0.0,2.7,4.136005665722379
83,44,8,7,24392,3.52,0.86,2.43,4.03311475409836
83,45,8,6,26293,3.44,1.0,2.39,3.952354166666667
83,46,8,8,25392,4.47,0.0,3.19,3.964927536231884
83,47,8,5,22756,3.66,0.6,2.5,3.975876494023904
83,48,8,6,26447,3.87,0.67,2.76,3.8817765567765563
83,1,9,5,23387,3.97,0.0,3.72,3.970175824175824
83,2,9,5,23504,3.97,0.0,3.72,3.97008
83,3,9,5,21735,3.97,0.0,3.72,3.9699999999999998
83,4,9,5,19780,3.97,0.0,3.72,3.9700000000000006
83,5,9,13,22862,3.97,0.0,3.71,3.9700000000000006
83,6,9,21,23567,3.79,0.95,3.72,3.7939001969796458
83,7,9,10,23092,3.97,0.0,3.72,3.9668506056527595
83,8,9,11,23362,3.97,0.0,3.71,3.970063391442155
83,9,9,8,26142,3.97,0.0,3.71,3.936122448979592
83,10,9,8,26142,3.97,0.0,3.71,3.926660039761431
83,11,9,7,22007,3.97,0.0,3.71,3.9244665461121158
83,12,9,8,23345,3.97,0.0,3.71,3.9160276679841903
83,13,9,6,23825,3.97,0.0,3.7,3.9152181818181817
83,14,9,15,26130,3.97,0.0,3.71,3.9127833333333335
83,15,9,9,24029,3.97,0.0,3.71,3.926161616161617
